Pasal,Isi,Bab,Bagian
Pasal 1806,"Penerima kuasa yang telah memberitahukan secara sah hal kuasanya kepada orang yang dengannya ia mengadakan suatu persetujuan dalam kedudukan sebagai penerima kuasa, tidak bertanggung jawab atas apa yang terjadi di luar batas kuasa itu, kecuali jika ÃÂ­a secara pribadi mengikatkan diri untuk itu.",Pemberian Kuasa,Kewajiban Penerima Kuasa
Pasal 1807,"Pemberi kuasa wajib memenuhi perikatan-perikatan yang dibuat oleh penerima kuasa menurut
            kekuasaan yang telah ía berikan kepadanya.
            Ia tidak terikat pada apa yang telah dilakukan di luar kekuasaan itu kecuali jika ía telah menyetujui
            hal itu secara tegas atau diam-diam. 
            ",Pemberian Kuasa,Kewajiban-Kewajiban Pemberi Kuasa
Pasal 1808,"Pemberi kuasa wajib mengembalikan persekot dan biaya yang telah dikeluarkan oleh penerima kuasa untuk melaksanakan kuasanya, begitu pula membayar upahnya bila tentang hal ini telah diadakan perjanjian. Jika penerima kuasa tidak melakukan suatu kelalaian, maka pemberi kuasa tidak dapat menghindarkan diri dari kewajiban mengembalikan persekot dan biaya serta membayar upah tersebut di atas, sekalipun penerima kuasa tidak berhasil dalam urusannya itu.",Pemberian Kuasa,Kewajiban-Kewajiban Pemberi Kuasa
Pasal 1809,Begitu pula pemberi kuasa harus memberikan ganti rugi kepada penerima kuasa atas kerugian- kerugian yang dideritanya sewaktu menjalankan kuasanya asal dalam hal itu penerima kuasa tidak bertindak kurang hati-hati.,Pemberian Kuasa,Kewajiban-Kewajiban Pemberi Kuasa
Pasal 1810,"Pemberi kuasa harus membayar bunga atas persekot yang telah dikeluarkan oleh penerima kuasa, terhitung mulai hari dikeluarkannya persekot itu.",Pemberian Kuasa,Kewajiban-Kewajiban Pemberi Kuasa
Pasal 1811,"Jika seorang penerima kuasa diangkat oleh berbagai orang untuk menyelenggarakan suatu urusan yang harus mereka selesaikan secara bersama, maka masing-masing dari mereka bertanggung jawab untuk seluruhnya terhadap penerima kuasa mengenai segala akibat dari pemberian kuasa itu.",Pemberian Kuasa,Kewajiban-Kewajiban Pemberi Kuasa
Pasal 1812,Penerima kuasa berhak untuk menahan kepunyaan pemberi kuasa yang berada di tangannya hingga kepadanya dibayar lunas segala sesuatu yang dapat dituntutnya akibat pemberian kuasa.,Pemberian Kuasa,Kewajiban-Kewajiban Pemberi Kuasa
Pasal 1813,dengan penarikan kembali kuasa penerima kuasa,Pemberian Kuasa,Bermacam-Macam Cara Berakhirnya Pemberian Kuasa
Pasal 1814,Pemberi kuasa dapat menarik kembali kuasanya bila hal itu dikehendakinya dan dapat memaksa pemegang kuasa untuk mengembalikan kuasa itu bila ada alasan untuk itu.,Pemberian Kuasa,Bermacam-Macam Cara Berakhirnya Pemberian Kuasa
Pasal 1815,Penarikan kuasa yang hanya diberitahukan kepada penerima kuasa tidak dapat diajukan kepada pihak ketiga yang telah mengadakan persetujuan dengan pihak penerima kuasa karena tidak mengetahui penarikan kuasa itu1 hal ini tidak mengurangi tuntutan hukum dan pemberi kuasa terhadap penerima kuasa.,Pemberian Kuasa,Bermacam-Macam Cara Berakhirnya Pemberian Kuasa
Pasal 1816,"Pengangkatan seorang penerima kuasa baru untuk menjalankan suatu urusan yang sama, menyebabkan ditariknya kembali kuasa penerima kuasa yang pertama, terhitung mulai hari diberitahukannya pengangkatan itu kepada orang yang disebut belakangan.",Pemberian Kuasa,Bermacam-Macam Cara Berakhirnya Pemberian Kuasa
Pasal 1817,Pemegang kuasa dapat membebaskan diri dari kuasanya dengan memberitahukan penghentian kepada pemberi kuasa.,Pemberian Kuasa,Bermacam-Macam Cara Berakhirnya Pemberian Kuasa
Pasal 1818,"Jika pemegang kuasa tidak tahu tentang meninggalnya pemberi kuasa atau tentang suatu sebab lain yang menyebabkan berakhirnya kuasa itu, maka perbuatan yang dilakukan dalam keadaan tidak tahu itu adalah sah.",Pemberian Kuasa,Bermacam-Macam Cara Berakhirnya Pemberian Kuasa
Pasal 1819,"Bila pemegang kuasa meninggal dunia, maka para ahli warisnya harus memberitahukan hal itu kepada pemberi kuasa jika mereka tahu pemberian kuasa itu, dan sementara itu mengambil tindakan-tindakan yang perlu menurut keadaan bagi kepentingan pemberi kuasa, dengan ancaman mengganti biaya, kerugian dan bunga, jika ada alasan untuk itu.",Pemberian Kuasa,Bermacam-Macam Cara Berakhirnya Pemberian Kuasa
Pasal 1820,"Penanggungan ialah suatu persetujuan di mana pihak ketiga demi kepentingan kreditur, mengikatkan diri untuk memenuhi perikatan debitur, bila debitur itu tidak memenuhi perikatannya.",Penanggung Utang,Sifat Penanggungan
Pasal 1821,"Tiada penanggungan bila tiada perikatan pokok yang sah menurut undang-undang. Akan tetapi orang dapat mengadakan penanggungan dalam suatu perikatan, walaupun perikatan itu dapat dibatalkan dengan sanggahan mengenai diri pribadi debitur misalnya dalam hal belum cukup umur.",Penanggung Utang,Sifat Penanggungan
Pasal 1822,Seorang penanggung tidak dapat mengikatkan diri dalam perjanjian atau dengan syarat-syarat yang lebih berat dari perikatan yang dibuat oleh debitur.,Penanggung Utang,Sifat Penanggungan
Pasal 1823,"Orang dapat mengangkat diri sebagai penanggung tanpa diminta oleh orang yang mengikatkan diri untuk suatu utang, bahkan juga dapat tanpa tahu orang itu.",Penanggung Utang,Sifat Penanggungan
Pasal 1824,"Penanggung tidak hanya dapat diduga-duga, melainkan harus dinyatakan secara tegas, penanggungan itu tidak dapat diperluas hingga melebihi ketentuan-ketentuan yang menjadi syarat-syarat sewaktu mengadakannya.",Penanggung Utang,Sifat Penanggungan
Pasal 1825,"Penanggungan yang tak terbatas untuk suatu perikatan pokok, meliputi segala akibat utangnya, bahkan juga biaya-biaya gugatan yang diajukan terhadap debitur utama dan segala biaya yang dikeluarkan setelah penanggung utang diperingatkan tentang itu.",Penanggung Utang,Sifat Penanggungan
Pasal 1826,Perikatan-perikatan penanggung beralih kepada para ahli warisnya.,Penanggung Utang,Sifat Penanggungan
Pasal 1827,"Debitur yang diwajibkan menyediakan seorang penanggung, harus mengajukan seseorang yang cakap untuk mengikatkan diri dalam perjanjian, maupun untuk memenuhi perjanjiannya dan bertempat tinggal di Indonesia.",Penanggung Utang,Sifat Penanggungan
Pasal 1829,"Bila penanggung yang telah diterima kreditur secara sukarela atau berdasarkan keputusan Hakim kemudian ternyata menjadi tidak mampu, maka haruslah diangkat penanggung baru. Ketentuan ini dapat dikecualikan bila penanggung itu diadakan menurut persetujuan, dengan mana kreditur meminta diadakan penanggung.",Penanggung Utang,Sifat Penanggungan
Pasal 1830,"Barangsiapa diwajibkan oleh undang-undang atau keputusan Hakim yang telah memperoleh kekuatan hukum yang pasti untuk memberikan seorang penanggung, boleh memberikan jaminan gadai atau hipotek bila ia tidak berhasil mendapatkan penanggung itu.",Penanggung Utang,Sifat Penanggungan
Pasal 1831,"Penanggung tidak wajib membayar kepada kreditur kecuali debitur lalai membayar utangnya, dalam hal itu pun barang kepunyaan debitur harus disita dan dijual terlebih dahulu untuk melunasi utangnya.",Penanggung Utang,Akibat-Akibat Penanggungan Antara Kreditur Dan Penanggung
Pasal 1832,Penanggung tidak dapat menuntut supaya barang milik debitur lebih dulu disita dan dijual untuk melunasi utangnya:,Penanggung Utang,Akibat-Akibat Penanggungan Antara Kreditur Dan Penanggung
Pasal 1833,"Kreditur tidak wajib menyita dan menjual lebih dahulu barang kepunyaan debitur, kecuali bila pada waktu pertama kalinya dituntut di muka Hakim, penanggung mengajukan permohonan untuk itu.",Penanggung Utang,Akibat-Akibat Penanggungan Antara Kreditur Dan Penanggung
Pasal 1834,Penanggung yang menuntut agar barang kepunyaan debitur disita dan dijual lebih dahulu wajib menunjukkan barang kepunyaan debitur itu kepada kreditur dan membayar lebih dahulu biaya- biaya untuk penyitaan dan penjualan tersebut.,Penanggung Utang,Akibat-Akibat Penanggungan Antara Kreditur Dan Penanggung
Pasal 1835,"Bila penanggung sesuai dengan pasal yang lalu telah menunjuk barang-barang debitur dan telah membayar biaya yang diperlukan untuk penyitaan dan penjualan, maka kreditur bertanggung jawab terhadap penanggung atas ketidakmampuan debitur yang terjadi kemudian dengan tiadanya tuntutan-tuntutan, sampai sejumlah harga barang-barang yang ditunjuk itu.",Penanggung Utang,Akibat-Akibat Penanggungan Antara Kreditur Dan Penanggung
Pasal 1836,"Jika beberapa orang telah mengikatkan diri sebagai penanggung untuk seorang debitur yang sama dan untuk utang yang sama, maka masing-masing penanggung terikat untuk seluruh utang itu.",Penanggung Utang,Akibat-Akibat Penanggungan Antara Kreditur Dan Penanggung
Pasal 1837,"Akan tetapi masing-masing dari mereka, bila tidak melepaskan hak istimewanya untuk meminta pemisahan utangnya, pada waktu pertama kali digugat di muka Hakim, dapat menuntut supaya kreditur lebih dulu membagi piutangnya, dan menguranginya sebatas bagian masing-masing penanggung utang yang terikat secara sah.",Penanggung Utang,Akibat-Akibat Penanggungan Antara Kreditur Dan Penanggung
Pasal 1838,"Jika kreditur sendiri secara sukarela telah membagi-bagi tuntutannya, maka ia tidak boleh menarik kembali pemisahan utang itu, biarpun beberapa di antara para penanggung berada dalam keadaan tidak mampu sebelum ia membagi-bagi utang itu.",Penanggung Utang,Akibat-Akibat Penanggungan Antara Kreditur Dan Penanggung
Pasal 1839,"Penanggung yang telah membayar dapat menuntut apa yang telah dibayarnya itu dari debitur utama, tanpa memperhatikan apakah penanggungan itu diadakan dengan atau tanpa setahu debitur utama itu. Penuntutan kembali ini dapat dilakukan baik mengenai uang pokok maupun mengenai bunga serta biaya-biaya.Mengenai biaya-biaya tersebut, penanggung hanya dapat menuntutnya kembali sekedar dalam waktu yang dianggap patut ia telah menyampaikan pemberitahuan kepada debitur utama tentang tuntutan-tuntutan yang ditujukan kepadanya.Penanggung juga berhak menuntut penggantian biaya, kerugian dan bunga bila alasan untuk itu memang ada.",Penanggung Utang,Akibat-Akibat Penanggungan Antara Debitur Dan Penanggung Dan Antara Para Penanggung Sendiri
Pasal 1840,"Penanggung yang telah membayar lunas utangnya, demi hukum, menggantikan kreditur dengan segala haknya terhadap debitur semula.",Penanggung Utang,Akibat-Akibat Penanggungan Antara Debitur Dan Penanggung Dan Antara Para Penanggung Sendiri
Pasal 1841,"Bila beberapa orang bersama-sama memikul satu utang utama dan masing-masing terikat untuk seluruh utang utama tersebut, maka orang yang mengajukan diri sebagai penanggung untuk mereka semuanya, dapat menuntut kembali semua yang telah dibayarnya dari masing- masing debitur tersebut.",Penanggung Utang,Akibat-Akibat Penanggungan Antara Debitur Dan Penanggung Dan Antara Para Penanggung Sendiri
Pasal 1842,"Penanggung yang telah membayar utangnya sekali, tidak dapat menuntutnya kembali dari debitur utama yang telah membayar untuk kedua kalinya bila ia tidak memberitahukan pembayaran yang telah dilakukan itu kepadanya, hal ini tidak mengurangi haknya untuk menuntutnya kembali dari kreditur.",Penanggung Utang,Akibat-Akibat Penanggungan Antara Debitur Dan Penanggung Dan Antara Para Penanggung Sendiri
Pasal 1843,"Penanggung dapat menuntut debitur untuk diberi ganti rugi atau untuk dibebaskan dari perikatannya, bahkan sebelum ia membayar utangnya:",Penanggung Utang,Akibat-Akibat Penanggungan Antara Debitur Dan Penanggung Dan Antara Para Penanggung Sendiri
Pasal 1844,"Jika berbagai orang telah mengikatkan diri sebagai penanggung untuk seorang debitur dan untuk utang yang sama, maka penanggung yang telah melunasi utangnya dalam hal yang ditentukan dalam nomor 10 pasal yang lalu, begitu pula bila debitur telah dinyatakan pailit, berhak menuntutnya kembali dari penanggung-penanggung lainnya, masing-masing untuk bagiannya.",Penanggung Utang,Akibat-Akibat Penanggungan Antara Debitur Dan Penanggung Dan Antara Para Penanggung Sendiri
Pasal 1845,"Perikatan yang timbul karena penanggungan, hapus karena sebab-sebab yang sama dengan yang menyebabkan berakhirnya perikatan-perikatan Iainnya.",Penanggung Utang,Hapusnya Penanggungan Utang
Pasal 1846,"Percampuran utang yang terjadi di antara debitur utama dan penanggung utang, bila yang satu menjadi ahli waris dari yang lain, sekali-kali tidak menggugurkan tuntutan hukum kreditur terhadap orang yang telah mengajukan diri sebagai penanggung dari penanggung itu.",Penanggung Utang,Hapusnya Penanggungan Utang
Pasal 1847,"Terhadap kreditur itu, penanggung utang dapat menggunakan segala tangkisan yang dapat dipakai oleh debitur utama dan mengenai utang yang ditanggungnya sendiri.",Penanggung Utang,Hapusnya Penanggungan Utang
Pasal 1848,Penanggung dibebaskan dari kewajibannya bila atas kesalahan kreditur ÃÂ­a tidak dapat lagi memperoleh hak hipotek dan hak istimewa kreditur itu sebagai penggantinya.,Penanggung Utang,Hapusnya Penanggungan Utang
Pasal 1849,"Bila kreditur secara sukarela menerima suatu barang tak bergerak atau barang lain sebagai pembayaran utang pokok, maka penanggung dibebaskan dari tanggungannya, sekalipun barang itu kemudian harus diserahkan oleh kreditur kepada orang lain berdasarkan putusan Hakim untuk kepentingan pembayaran utang tersebut.",Penanggung Utang,Hapusnya Penanggungan Utang
Pasal 1850,"Suatu penundaan pembayaran sederhana yang diizinkan kreditur kepada debitur tidak membebaskan penanggung dari tanggungannya  tetapi dalam hal demikian, penanggung dapat memaksa debitur untuk membayar utangnya atau membebaskan penanggung dari tanggungannya itu.",Penanggung Utang,Hapusnya Penanggungan Utang
Pasal 1851,"Perdamaian adalah suatu persetujuan yang berisi bahwa dengan menyerahkan, menjanjikan atau menahan suatu barang, kedua belah pihak mengakhiri suatu perkara yang sedang diperiksa pengadilan ataupun mencegah timbulnya suatu perkara bila dibuat secara tertulis.",Penanggung Utang,Hapusnya Penanggungan Utang
Pasal 1852,"Untuk dapat mengadakan suatu perdamaian, seseorang harus berwenang untuk melepaskan haknya atas hal-hal yang termaktub dalam perdamaian itu.",Penanggung Utang,Hapusnya Penanggungan Utang
Pasal 1853,Perdamaian dapat diadakan mengenai kepentingan keperdataan yang timbul dari satu kejahatan atau pelanggaran.,Penanggung Utang,Hapusnya Penanggungan Utang
Pasal 1854,Setiap perdamaian hanya menyangkut soal yang termaktub di dalamnya  pelepasan segala hak dan tuntutan yang dituliskan di situ harus diartikan sepanjang hak-hak dan tuntutan-tuntutan itu berhubungan dengan perselisihan yang menjadi sebab perdamaian tersebut.,Penanggung Utang,Hapusnya Penanggungan Utang
Pasal 1855,"Setiap perdamaian hanya mengakhiri perselisihan-perselisihan yang termaktub di dalamnya, entah para pihak merumuskan maksud mereka secara khusus atau umum, entah maksud itu dapat disimpulkan sebagai akibat mutlak dari apa yang tertulis itu.",Penanggung Utang,Hapusnya Penanggungan Utang
Pasal 1856,Bila seseorang mengadakan suatu perdamaian mengenai suatu hak yang diperolehnya atas usahanya sendiri dan kemudian memperoleh hak yang sama dari orang lain maka hak yang baru ini tidak mempunyai ikatan dengan perdamaian itu.,Penanggung Utang,Hapusnya Penanggungan Utang
Pasal 1857,"Suatu perdamaian yang diadakan oleh salah seorang yang berkepentingan, tidak mengikat orang-orang lain yang berkepentingan, dan tidak pula dapat diajukan oleh mereka untuk memperoleh hak-hak daripadanya.",Penanggung Utang,Hapusnya Penanggungan Utang
Pasal 1858,"Di antara pihak-pihak yang bersangkutan, suatu perdamaian mempunyai kekuatan seperti suatu keputusan Hakim pada tingkat akhir. Perdamaian itu tidak dapat dibantah dengan alasan bahwa terjadi kekeliruan mengenai hukum atau dengan alasan bahwa salah satu pihak dirugikan.",Penanggung Utang,Hapusnya Penanggungan Utang
Pasal 1859,"Namun perdamaian dapat dibatalkan bila telah terjadi suatu kekeliruan mengenai orang yang bersangkutan atau pokok perselisihan. Perdamaian dapat dibatalkan dalam segala hal, bila telah dilakukan penipuan atau paksaan.",Penanggung Utang,Hapusnya Penanggungan Utang
Pasal 1860,"Begitu pula pembatalan suatu perdamaian dapat diminta, jika perdamaian itu diadakan karena kekeliruan mengenai duduknya perkara tentang suatu alas hak yang batal, kecuali bila para pihak telah mengadakan perdamaian tentang kebatalan itu dengan pernyataan tegas.",Penanggung Utang,Hapusnya Penanggungan Utang
Pasal 1861,"Suatu perdamaian yang diadakan atas dasar surat-surat yang kemudian dinyatakan palsu, batal sama sekali.",Penanggung Utang,Hapusnya Penanggungan Utang
Pasal 1862,"Perdamaian mengenai sengketa yang sudah diakhiri dengan suatu keputusan Hakim telah memperoleh kekuatan hukum yang pasti, namun tidak diketahui oleh kedua belah pihak atau salah satu, adalah batal.",Penanggung Utang,Hapusnya Penanggungan Utang
Pasal 1863,"Jika kedua pihak telah membuat perdamaian tentang segala sesuatu yang berlaku di antara mereka, maka adanya surat-surat yang pada waktu itu tidak diketahui tetapi kemudian ditemukan, tidak dapat menjadi alasan untuk membatalkan perdamaian itu, kecuali bila surat- surat itu telah sengaja disembunyikan oleh salah satu pihak.",Penanggung Utang,Hapusnya Penanggungan Utang
Pasal 1864,"Dalam suatu perdamaian, suatu kekeliruan dalam hal menghitung harus diperbaiki.",Penanggung Utang,Hapusnya Penanggungan Utang
