Pasal,Isi,Bab,Bagian
Pasal 456,"Terhadap orang-orang yang tidak dapat dibiarkan mengurus diri sendiri atau membahayakan keamanan orang lain karena kelakuannya terlanjur buruk dan terus menerus buruk, harus dilakukan tindakan seperti diatur dalam Reglemen Susunan Kehakiman dan Kebijaksanaan Mengadili di Indonesia.",Pengampuan,Tidak terdapat Dalam Bagian
Pasal 457,"Dalam hal adanya kepentingan yang mendesak para kepala daerah setempat, menjelang pengesahan Pengadilan Negeri, berkuasa memerintahkan penahanan sementara orang-orang yang dimaksud dalam Pasal-pasal yang lalu. Mereka wajib untuk bertindak secara cermat dan selambat-lambatnya dalam empat hari atau, dalam hal tempat kedudukan Pengadilan Negeri  yang bersangkutan ada di pulau lain, dengan kapal yang pertama, mereka harus mengirimkan surat-surat tentang penahanan kepada Kejaksaan yang berwenang & yang harus menyampaikan lagi surat-surat itu dengan tuntutannya kepada Pengadilan Negeri segera setelah menerima surat-surat itu.  dan selambat-lambatnya dalam empat hari atau, dalam hal tempat kedudukan Pengadilan Negeri yang bersangkutan ada di pulau lain, dengan kapal yang pertama, mereka harus mengirimkan surat-surat tentang penahanan kepada Kejaksaan yang berwenang & yang harus menyampaikan lagi surat-surat itu dengan tuntutannya kepada Pengadilan Negeri segera setelah menerima surat-surat itu.",Pengampuan,Tidak terdapat Dalam Bagian
Pasal 458,"Seorang anak belum dewasa yang ada di bawah pengampuan tidak dapat melakukan perkawinan, pula tidak dapat mengadakan perjanjian-perjanjian selain dengan memperhatikan ketentuan-ketentuan pada Pasal 38 dan 151.",Pengampuan,Tidak terdapat Dalam Bagian
Pasal 459,"Tiada seorang pun, kecuali suami isteri dan keluarga sedarah dalam garis ke atas atau ke bawah, wajib menjalankan suatu pengampuan lebih dari delapan tahun lamanya setelah waktu itu lewat, pengampu boleh minta dibebaskan dan permintaan ini harus dikabulkan.",Pengampuan,Tidak terdapat Dalam Bagian
Pasal 460,"Pengampuan berakhir bila sebab-sebab yang mengakibatkannya telah hilang; ; tetapi pembebasan dari pengampuan itu tidak akan diberikan, selain dengan memperhatikan tata cara  yang ditentukan oleh undang-undang guna memperoleh pengampuan, dan karena itu orang yang ditempatkan di bawah pengampuan tidak boleh menikmati kembali hak-haknya sebelum keputusan tentang pembebasan pengampuan itu memperoleh kekuatan hukum yang pasti. ",Pengampuan,Tidak terdapat Dalam Bagian
Pasal 461,Pembebasan diri pengampuan harus diumumkan dengan cara yang diatur dalam Pasal 444.,Pengampuan,Tidak terdapat Dalam Bagian
Pasal 462,"Seorang anak belum dewasa yang berada dalam keadaan dungu, gila atau gelap mata, tidak boleh ditempatkan di bawah pengampuan, tetapi tetap berada di bawah pengawasan bapaknya, ibunya atau walinya.",Pengampuan,Tidak terdapat Dalam Bagian
Pasal 463,"Bila seseorang meninggalkan tempat tinggalnya tanpa memberi kuasa untuk mewakilinya dalam urusan-urusan dan kepentingan-kepentingannya, atau untuk mengatur pengelolaannya mengenai hal itu, ataupun bila kuasa yang diberikannya tidak berlaku lagi, sedangkan keadaan sangat memerlukan mengatur pengelolaan itu seluruhnya atau sebagian, atau untuk mengusahakan wakil baginya, maka atas permohonan pihak-pihak yang berkepentingan. atau atas tuntutan Kejaksaan, Pengadilan Negeri di tempat tinggal orang yang dalam keadaan tidak hadir itu harus memerintahkan Balai Harta Peninggalan untuk mengelola barang-barang dan kepentingan-kepentingan orang itu seluruhnya atau sebagian, membela hak-haknya, dan bertindak sebagai wakilnya.",Ketidakhadiran,Hal-Hal Yang Diperlukan
Pasal 464,"Balai Harta Peninggalan berkewajiban, jika perlu setelah penyegelan, untuk membuat daftar lengkap harta kekayaan yang pengelolaannya dipercayakan kepadanya. Untuk selanjutnya Balai Harta Peninggalan harus mengindahkan peraturan-peraturan mengenai pengelolaan harta kekayaan anak-anak yang masih di bawah umur, sejauh peraturan-peraturan itu dapat diterapkan pada pengelolaannya, kecuali bila Pengadilan Negeri menentukan lain mengenai hal-hal tersebut.",Ketidakhadiran,Hal-Hal Yang Diperlukan
Pasal 465,"Balai Harta Peninggalan berkewajiban untuk memberikan perhitungan dan pertanggungjawaban secara singkat dan memperlihatkan efek-efek dan surat-surat yang berhubungan dengan pengelolaan itu kepada jawatan Kejaksaan pada Pengadilan Negeri yang telah mengangkatnya. Perhitungan ini dapat dibuat di atas kertas yang tidak bermeterai dan disampaikan tanpa tata cara peradilan. Terhadap perhitungan dan pertanggungjawaban ini jawatan Kejaksaan boleh mengajukan usul-usul kepada Pengadilan Negeri, sejauh hal itu dianggapnya perlu untuk kepentingan orang yang dalam keadaan tidak hadir itu.",Ketidakhadiran,Hal-Hal Yang Diperlukan
Pasal 467,"Bila orang meninggalkan tempat tinggalnya tanpa memberi kuasa untuk mewakili urusan- urusan dan kepentingan-kepentingannya atau mengatur pengelolaannya atas hal itu, dan bila telah lampau lima tahun sejak kepergiannya. atau lima tahun setelah diperoleh berita terakhir yang membuktikan bahwa ia masih hidup pada waktu itu, sedangkan dalam lima tahun itu tak pernah ada tanda-tanda tentang hidupnya atau matinya. maka tak peduli apakah pengaturan- pengaturan sementara telah diperintahkan atau belum, orang yang dalam keadaan tak hadir itu, atas permohonan pihak-pihak yang berkepentingan dan dengan izin Pengadilan Negeri di tempat tinggal yang ditinggalkannya, boleh dipanggil untuk menghadap pengadilan itu dengan panggilan umum yang berlaku selama jangka waktu tiga bulan, atau lebih lama lagi sebagaimana diperintahkan oleh Pengadilan.",Ketidakhadiran,Pernyataan Mengenai Orang Yang Diperkirakan Telah Meninggal Dunia
Pasal 468,"Bila atas panggilan tidak datang menghadap, baik orang yang dalam keadaan tak hadir maupun orang lain yang cukup menjadi petunjuk tentang adanya orang itu, maka Pengadilan Negeri atas tuntutan jawatan Kejaksaan dan setelah mendengar jawatan itu, boleh menyatakan adanya dugaan hukum bahwa orang itu telah meninggal, terhitung sejak hari ia meninggalkan tempat tinggalnya. atau sejak hari berita terakhir mengenai hidupnya, yang harinya secara pasti harus dinyatakan dalam keputusan itu.",Ketidakhadiran,Pernyataan Mengenai Orang Yang Diperkirakan Telah Meninggal Dunia
Pasal 469,"Sebelum mengambil keputusan atas tuntutan itu, jika perlu setelah mengadakan pemeriksaan saksi-saksi yang diperintahkan untuk itu, dengan kehadiran jawatan Kejaksaan, Pengadilan Negeri harus memperhatikan sebab-sebab terjadinya ketidakhadiran itu, sebab-sebab yang mungkin telah menghalangi penerimaan kabar dari orang yang dalam keadaan tak hadir itu, dan hal-hal lain yang berhubungan dengan dugaan tentang kematian.",Ketidakhadiran,Pernyataan Mengenai Orang Yang Diperkirakan Telah Meninggal Dunia
Pasal 470,"Bila seseorang pada waktu meninggalkan tempat tinggalnya telah memberikan kuasa untuk mewakilinya dalam urusan-urusannya, atau telah mengatur pengelolaannya, dan bila telah lampau sepuluh tahun sesudah keberangkatannya atau setelah berita terakhir bahwa ia masih hidup, sedangkan dalam sepuluh tahun itu tidak ada tanda-tanda apakah ia masih hidup atau telah mati, maka atas permohonan orang-orang yang kepentingan, orang yang dalam keadaan tidak hadir itu boleh dipanggil, dan boleh dinyatakan bahwa ada dugaan hukum tentang kematiannya, dengan cara dan menurut peraturan-peraturan yang tercantum dalam tiga pasal",Ketidakhadiran,Pernyataan Mengenai Orang Yang Diperkirakan Telah Meninggal Dunia
Pasal 471,Pernyataan mengenai dugaan tentang kematian harus diumumkan dengan menggunakan surat kabar yang telah digunakan dalam pemanggilan-pemanggilan.,Ketidakhadiran,Pernyataan Mengenai Orang Yang Diperkirakan Telah Meninggal Dunia
Pasal 472,"Orang-orang yang diduga menjadi ahli waris dari orang yang dalam keadaan tak hadir, yakni mereka yang dinyatakan dalam putusan Hakim itu berhak atas harta peninggalan orang yang dalam keadaan tidak hadir itu, baik menurut hak waris karena kematian, maupun menurut surat wasiat, berwenang untuk menuntut perhitungan, pertanggungjawaban dan penyerahan barang-barang itu dari Balai Harta Peninggalan, bila balai itu diserahi tugas pengelolaan barang-barang orang yang dalam keadaan tak hadir itu, segala sesuatunya itu dilaksanakan dengan mengadakan jaminan pribadi atau kebendaan, yang disahkan oleh Pengadilan guna menjamin bahwa barang-barang itu akan digunakan tanpa menjadi berantakan atau terlantar, dan bahwa barang-barang itu atau, bila sifat barang-barang itu mengharuskan, harganya akan dikembalikan, semuanya untuk kepentingan orang yang dalam keadaan tak hadir itu sekiranya dia pulang kembali, atau untuk kepentingan para ahli waris lainnya sekiranya hak mereka kemudian ternyata lebih kuat.Dengan demikian, mereka yang diduga menjadi ahli waris beserta orang-orang yang berkepentingan, berwenang untuk menuntut supaya dibuka surat-surat wasiatnya, sekiranya ada.",Ketidakhadiran,"Hak-Hak Dan Kewajiban-Kewajiban Orang Yang Diduga Sebagai Ahli Waris Dan Orang-Orang
Lain Yang Berkepentingan, Setelah Pernyataan Mengenai Dugaan Tentang Kematian"
Pasal 473,"Bila tidak diberikan jaminan tersebut dalam pasal yang lalu, barang-barang itu harus ditaruh di bawah pengelolaan pihak ketiga, dan mengenai barang-barang bergerak harus diperintahkan penjualannya, dengan mengindahkan peraturan-peraturan yang terdapat dalam Pasal 786 dan 787 Kitab Undang-undang ini.",Ketidakhadiran,"Hak-Hak Dan Kewajiban-Kewajiban Orang Yang Diduga Sebagai Ahli Waris Dan Orang-Orang
Lain Yang Berkepentingan, Setelah Pernyataan Mengenai Dugaan Tentang Kematian"
Pasal 474,"Para ahli waris dugaan, berkenaan dengan hal menikmati harta peninggalan orang yang dalam keadaan tak hadir, mempunyai hak-hak dan kewajiban-kewajiban yang sama, seperti yang diatur untuk para pemegang hak pakai hasil, sejauh ketentuan-ketentuan yang ditetapkan untuk hal itu berlaku, dan tentang hal itu tidak ada peraturan lain.",Ketidakhadiran,"Hak-Hak Dan Kewajiban-Kewajiban Orang Yang Diduga Sebagai Ahli Waris Dan Orang-Orang
Lain Yang Berkepentingan, Setelah Pernyataan Mengenai Dugaan Tentang Kematian"
Pasal 475,"Atas dasar yang sama seperti yang ditentukan dalam tiga pasal yang lalu tentang para ahli waris dugaan dari orang yang dalam keadaan tak hadir, orang-orang yang mendapat hibah wasiat, dan orang-orang lain yang sedianya mempunyai suatu hak atas harta peninggalan orang yang dalam keadaan tak hadir itu bila dia meninggal, boleh segera melakukan hak mereka.",Ketidakhadiran,"Hak-Hak Dan Kewajiban-Kewajiban Orang Yang Diduga Sebagai Ahli Waris Dan Orang-Orang
Lain Yang Berkepentingan, Setelah Pernyataan Mengenai Dugaan Tentang Kematian"
Pasal 476,"Mereka yang menguasai atau mengelola barang-barang dari orang yang dalam keadaan tak hadir, masing-masing sejauh mengenai dirinya, berkewajiban untuk memberi perhitungan dan pertanggungjawaban dan untuk menyerahkan barang-barang itu kepada orang yang dalam keadaan tak hadir bila ia pulang, atau kepada para ahli waris atau para pemegang hak lainnya, sekiranya mereka datang, dan menunjukkan hak mereka yang lebih kuat.",Ketidakhadiran,"Hak-Hak Dan Kewajiban-Kewajiban Orang Yang Diduga Sebagai Ahli Waris Dan Orang-Orang
Lain Yang Berkepentingan, Setelah Pernyataan Mengenai Dugaan Tentang Kematian"
Pasal 477,"Semua ahli waris dugaan itu, segera setelah mengambil barang-barang ke dalam penguasaannya, berkewajiban untuk membuat daftar lengkap barang-barang yang ditinggalkan orang yang dalam keadaan tak hadir itu. Kepada mereka diberikan hak istimewa akan pendaftaran harta peninggalan. Bila tidak diadakan pendaftaran harta peninggalan demikian, seperti juga dalam hal-hal yang diatur dalam Pasal 1031, mereka kehilangan hak istimewa tersebut di atas, tanpa mengurangi kewajiban-kewajiban tersebut dalam pasal yang lalu.",Ketidakhadiran,"Hak-Hak Dan Kewajiban-Kewajiban Orang Yang Diduga Sebagai Ahli Waris Dan Orang-Orang
Lain Yang Berkepentingan, Setelah Pernyataan Mengenai Dugaan Tentang Kematian"
Pasal 478,"Tanpa mengurangi ketentuan-ketentuan yang lalu, dan sejauh karena itu tidak ada ketentuan lain, para ahli waris dugaan boleh membagi di antara mereka segala harta peninggalan orang yang dalam keadaan tak hadir yang telah mereka kuasai, dengan mengindahkan peraturan- peraturan tentang pemisahan harta peninggalan. Namun barang-barang tetapnya tidak boleh dijual untuk dapat mengadakan pemisahan itu, melainkan harus ditaruh dalam suatu penitipan, bila tidak dapat dibagi atau dimasukkan dalam suatu kapling, dan hasilnya dapat dibagi menurut kesepakatan mereka. Tentang semuanya itu harus dibuatkan dan ditandatangani sebuah akta, yang juga menunjukkan, barang-barang apakah yang diberikan kepada penerima hibah wasiat dan orang-orang lain yang berhak.",Ketidakhadiran,"Hak-Hak Dan Kewajiban-Kewajiban Orang Yang Diduga Sebagai Ahli Waris Dan Orang-Orang
Lain Yang Berkepentingan, Setelah Pernyataan Mengenai Dugaan Tentang Kematian"
Pasal 479,"Daftar dan akta tersebut dalam pasal yang lalu, demikian pula akta tentang jaminan, harus dibawa ke kepaniteraan Pengadilan Negeri yang telah mengeluarkan keputusan tentang kematian dugaan, dan disimpan di sana.",Ketidakhadiran,"Hak-Hak Dan Kewajiban-Kewajiban Orang Yang Diduga Sebagai Ahli Waris Dan Orang-Orang
Lain Yang Berkepentingan, Setelah Pernyataan Mengenai Dugaan Tentang Kematian"
Pasal 480,"Mereka yang karena ketentuan-ketentuan yang lalu telah mendapat bagian dari barang-barang tetap, atau ditugaskan untuk mengelolanya, demi kepastian mereka boleh menuntut agar barang-barang itu diperiksa oleh ahli-ahli, yang diangkat untuk itu oleh Pengadilan Negeri yang di daerah hukumnya barang-barang itu terletak, dan agar dibuatkan uraian tentang keadaannya. Setelah ahli-ahli itu memberikan perslah kepada Pengadilan, dan Pengadilan mengesahkannya, kemudian mendengar jawatan Kejaksaan, maka uraian dan perslah itu harus disimpan di kepaniteraan.",Ketidakhadiran,"Hak-Hak Dan Kewajiban-Kewajiban Orang Yang Diduga Sebagai Ahli Waris Dan Orang-Orang
Lain Yang Berkepentingan, Setelah Pernyataan Mengenai Dugaan Tentang Kematian"
Pasal 481,"Barang-barang tetap kepunyaan orang yang dalam keadaan tak hadir, yang dibagikan kepada ahli waris dugaan, atau diserahkan kepadanya untuk dikelola, selanjutnya tidak boleh dipindahtangankan atau dibebani, sebelum lewat waktu yang ditentukan dalam Pasal 484, kecuali kalau ada alasan penting, dan dengan izin Pengadilan Negeri.",Ketidakhadiran,"Hak-Hak Dan Kewajiban-Kewajiban Orang Yang Diduga Sebagai Ahli Waris Dan Orang-Orang
Lain Yang Berkepentingan, Setelah Pernyataan Mengenai Dugaan Tentang Kematian"
Pasal 482,"Bila orang yang dalam keadaan tak hadir itu pulang kembali setelah ada keterangan kematian dugaan, atau diperoleh tanda-tanda bahwa dia masih dalam keadaan hidup, maka mereka yang telah menikmati hasil-hasil dan pendapatan-pendapatan dari barang-barangnya, wajib untuk mengembalikan hasil-hasilnya dan pendapatan-pendapatan itu dan sebagai berikut  setengahnya bila ia pulang kembali, atau bila tanda-tanda bahwa ia masih hidup diperoleh dalam waktu lima belas tahun setelah hari kematian dugaan yang dinyatakan dalam putusan Hakim  atau seperempatnya, bila tanda-tanda itu diperoleh kemudian, tetapi sebelum lampau waktu tiga puluh tahun setelah pernyataan itu.",Ketidakhadiran,"Hak-Hak Dan Kewajiban-Kewajiban Orang Yang Diduga Sebagai Ahli Waris Dan Orang-Orang
Lain Yang Berkepentingan, Setelah Pernyataan Mengenai Dugaan Tentang Kematian"
Pasal 483,"Bila orang yang dalam keadaan tidak hadir itu kawin dengan gabungan harta bersama, atau gabungan keuntungan dan kerugian saja, atau gabungan hasil-hasil dan pendapatan, sedangkan isteri atau suaminya memilih membiarkan gabungan itu terus berjalan, maka dia boleh mencegah pengambilan barang-barang dalam penguasaan sementara oleh orang-orang yang diduga sebagai ahli waris, dan mencegah pelaksanaan hak-hak yang mestinya baru akan timbul setelah kematian orang yang dalam keadaan tak hadir itu, dan mengambil atau mempertahankan barang-barang itu dalam pengelolaannya, dengan mendahului yang lain-lain, dengan menunaikan kewajiban akan pendaftaran tersebut dalam Pasal 477.",Ketidakhadiran,"Hak-Hak Dan Kewajiban-Kewajiban Orang Yang Diduga Sebagai Ahli Waris Dan Orang-Orang
Lain Yang Berkepentingan, Setelah Pernyataan Mengenai Dugaan Tentang Kematian"
Pasal 484,"Bila telah lampau tiga puluh tahun setelah hari kematian dugaan seperti yang dinyatakan dalam keputusan Hakim, atau bila sebelumnya telah berlalu seratus tahun penuh setelah kelahiran orang yang dalam keadaan tak hadir, maka penjamin-penjamin dibebaskan dan pembagian barang-barang yang ditinggalkan tetap berlaku sejauh pembagian itu telah terjadi, atau bila belum terjadi, para ahli waris dugaan boleh mengadakan pembagian tetap, dan boleh",Ketidakhadiran,"Hak-Hak Dan Kewajiban-Kewajiban Orang Yang Diduga Sebagai Ahli Waris Dan Orang-Orang
Lain Yang Berkepentingan, Setelah Pernyataan Mengenai Dugaan Tentang Kematian"
